MD05230764,WD200CV,1.0 cu. ft. LG SideKick™ Pedestal Washer with Direct Drive Motor - Graphite Steel,"[""appliances"", ""b2c"", ""pedestal"", ""washers"", ""washers_and_dryers""]",899.0000,"{""dryer_wash_programs_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_no_of_programs_programs_spec"", ""spec_name"": ""No. of Washer Programs"", ""spec_value"": ""6""}, {""spec_code"": ""washer_dryer_combo_no_of_wash_rinse_temps_programs_spec"", ""spec_name"": ""No. of Wash/Rinse Temps"", ""spec_value"": ""2""}, {""spec_code"": ""washer_dryer_combo_wash_rinse_temps_programs_spec"", ""spec_name"": ""Wash/Rinse Temps"", ""spec_value"": ""Cold, Warm""}, {""spec_code"": ""washer_dryer_combo_options_programs_spec"", ""spec_name"": ""Washer Options"", ""spec_value"": ""Child Lock, Warm Water, Extra Rinse""}, {""spec_code"": ""washer_dryer_combo_programs_programs_spec"", ""spec_name"": ""Washer Programs"", ""spec_value"": ""Hand Wash, Intimates, Downloaded, Normal, Rinse+Spin, Tub Clean""}, {""spec_code"": ""washer_dryer_combo_no_of_washer_options_washer_options_spec"", ""spec_name"": ""No. of Washer Options"", ""spec_value"": ""3""}, {""spec_code"": ""washer_dryer_combo_3_motion_technology_programs_spec"", ""spec_name"": ""3 Motion Technology"", ""spec_value"": ""Yes""}], ""spec_group_name"": ""Washer Programs""}, ""washer_dryer_combo_summary_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_series_summary_spec"", ""spec_name"": ""Series"", ""spec_value"": ""LG""}, {""spec_code"": ""washer_dryer_combo_type_of_display_summary_spec"", ""spec_name"": ""Type of Display"", ""spec_value"": ""LED""}, {""spec_code"": ""washer_dryer_combo_type_summary_spec"", ""spec_name"": ""Type"", ""spec_value"": ""LG Sidekick® Pedestal Washer""}, {""spec_code"": ""washer_dryer_combo_twinwash_compatible_summary_spec"", ""spec_name"": ""TwinWash™ Compatible"", ""spec_value"": ""Yes""}, {""spec_code"": ""washer_dryer_combo_electronic_control_panel_with_led_display_summary_spec"", ""spec_name"": ""Electronic Control Panel with LED Display"", ""spec_value"": ""Yes""}, {""spec_code"": ""washer_dryer_combo_touch_buttons_summary_spec"", ""spec_name"": ""Touch Buttons"", ""spec_value"": ""Yes""}], ""spec_group_name"": ""Summary""}, ""washer_dryer_combo_capacity_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_capacity_capacity_spec"", ""spec_name"": ""Capacity"", ""spec_value"": ""1.0 cu. ft.""}, {""spec_code"": ""washer_dryer_combo_washer_capacity_capacity_spec"", ""spec_name"": ""Washer Capacity"", ""spec_value"": ""1 cu.ft.""}], ""spec_group_name"": ""Laundry Appliance Capacity""}, ""washer_dryer_combo_dimensions_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_carton_wxhxd_dimensions_spec"", ""spec_name"": ""Carton (WxHxD)"", ""spec_value"": ""30 7/8\"" x 16 13/16\"" x 33 1/16\""""}, {""spec_code"": ""washer_dryer_combo_weight_product_dimensions_spec"", ""spec_name"": ""Weight (Product)"", ""spec_value"": ""105 lbs""}, {""spec_code"": ""washer_dryer_combo_weight_carton_dimensions_spec"", ""spec_name"": ""Weight (Carton)"", ""spec_value"": ""115 lbs""}, {""spec_code"": ""washer_dryer_combo_product_wxhxd_dimensions_spec"", ""spec_name"": ""Product (WxHxD)"", ""spec_value"": ""29\"" x 14 1/8\"" x 30 7/8\"" (52 3/4\"" with drawer open)""}, {""spec_code"": ""washer_dryer_combo_weight_product_carton_dimensions_spec"", ""spec_name"": ""Weight (Product/Carton)"", ""spec_value"": ""105 lbs / 115 lbs""}], ""spec_group_name"": ""Dimensions""}, ""washer_dryer_combo_power_source_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_electrical_requirements_power_source_spec"", ""spec_name"": ""Washer Electrical Requirements"", ""spec_value"": ""120V, 5 Amps""}, {""spec_code"": ""washer_dryer_combo_type_power_source_spec"", ""spec_name"": ""Washer Power Source Type"", ""spec_value"": ""Electric""}, {""spec_code"": ""washer_dryer_combo_ratings_power_source_spec"", ""spec_name"": ""Ratings"", ""spec_value"": ""UL Listed""}], ""spec_group_name"": ""Power Source""}, ""washer_dryer_combo_warranty_upc_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_direct_drive_motor_warranty_upc_spec"", ""spec_name"": ""Direct Drive Motor"", ""spec_value"": ""10 Years""}, {""spec_code"": ""washer_dryer_combo_drum_warranty_upc_spec"", ""spec_name"": ""Drum"", ""spec_value"": ""Limited Lifetime""}, {""spec_code"": ""washer_dryer_combo_parts_and_labor_warranty_upc_spec"", ""spec_name"": ""Parts and Labor"", ""spec_value"": ""1 Year""}, {""spec_code"": ""washer_dryer_combo_upc_warranty_upc_spec"", ""spec_name"": ""UPC"", ""spec_value"": ""048231015189""}, {""spec_code"": ""washer_dryer_combo_1_year_parts_and_labor_10_years_motor_lifetime_on_drum_warranty_upc_spec"", ""spec_name"": ""1 Year Parts and Labor, 10 Years Motor, Lifetime on Drum"", ""spec_value"": ""Yes""}], ""spec_group_name"": ""Warranty & UPC""}, ""washer_dryer_combo_motor_agitator_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_motor_speed_motor_agitator_spec"", ""spec_name"": ""Motor Speed"", ""spec_value"": ""Variable""}, {""spec_code"": ""washer_dryer_combo_motor_type_motor_agitator_spec"", ""spec_name"": ""Motor Type"", ""spec_value"": ""Direct Drive Motor""}, {""spec_code"": ""washer_dryer_combo_max_rpm_motor_agitator_spec"", ""spec_name"": ""Max RPM"", ""spec_value"": ""700""}], ""spec_group_name"": ""Motor""}, ""washer_dryer_combo_thinq_technology_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_smartdiagnosis_thinq_technology_spec"", ""spec_name"": ""SmartDiagnosis™"", ""spec_value"": ""Yes""}], ""spec_group_name"": ""Laundry Appliance ThinQ® Smart Features""}, ""washer_dryer_combo_options_accessories_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_magnetic_remote_control_options_accessories_spec"", ""spec_name"": ""Magnetic Remote Control"", ""spec_value"": ""No""}], ""spec_group_name"": ""Options/Accessories""}, ""washer_dryer_combo_convenience_features_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_leveling_legs_convenience_features_spec"", ""spec_name"": ""Leveling Legs"", ""spec_value"": ""Yes""}, {""spec_code"": ""washer_dryer_combo_child_lock_convenience_features_spec"", ""spec_name"": ""Control Lock"", ""spec_value"": ""Yes""}, {""spec_code"": ""washer_dryer_combo_end_of_cycle_signal_convenience_features_spec"", ""spec_name"": ""End of Cycle Signal"", ""spec_value"": ""Yes""}, {""spec_code"": ""washer_dryer_combo_auto_suds_removal_convenience_features_spec"", ""spec_name"": ""Auto Suds Removal"", ""spec_value"": ""Yes""}, {""spec_code"": ""washer_dryer_combo_forced_drain_system_convenience_features_spec"", ""spec_name"": ""Forced Drain System"", ""spec_value"": ""Yes""}], ""spec_group_name"": ""Laundry Appliance Convenience Features""}, ""washer_dryer_combo_materials_and_finishes_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_door_cover_materials_and_finishes_spec"", ""spec_name"": ""Door Cover"", ""spec_value"": ""Dark Black Tinted Round Cover""}, {""spec_code"": ""washer_dryer_combo_cabinet_materials_and_finishes_spec"", ""spec_name"": ""Cabinet"", ""spec_value"": ""Painted Steel""}, {""spec_code"": ""washer_dryer_combo_door_rim_materials_and_finishes_spec"", ""spec_name"": ""Door / Rim"", ""spec_value"": ""Plastic / Chrome""}, {""spec_code"": ""washer_dryer_combo_control_panel_materials_and_finishes_spec"", ""spec_name"": ""Control Panel"", ""spec_value"": ""Plastic""}, {""spec_code"": ""washer_dryer_combo_all_available_colors_materials_and_finishes_spec"", ""spec_name"": ""All Available Colors"", ""spec_value"": ""Black Steel (B), Graphite Steel (V)""}, {""spec_code"": ""washer_dryer_combo_neverust_stainless_steel_drum_materials_and_finishes_spec"", ""spec_name"": ""NeveRust™ Stainless Steel Drum"", ""spec_value"": ""Yes""}], ""spec_group_name"": ""Materials and Finishes""}}","[{""priority"": ""3"", ""bullet_feature"": ""Enjoy a 2-year limited warranty on select appliances purchased through December 31, 2026 via the ThinQ® app. Terms apply.ᶲ""}, {""priority"": ""1"", ""bullet_feature"": ""Compatible with select 29/30” Front Load Washers""}, {""priority"": ""2"", ""bullet_feature"": ""10 Year Warranty""}]"
MD05230786,WD100CV,"1.0 cu. ft. LG SideKick™ Pedestal Washer, LG TWINWash™ Compatible","[""appliances"", ""b2c"", ""pedestal"", ""washers"", ""washers_and_dryers""]",599.0000,"{""dryer_wash_programs_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_no_of_programs_programs_spec"", ""spec_name"": ""No. of Washer Programs"", ""spec_value"": ""6""}, {""spec_code"": ""washer_dryer_combo_no_of_wash_rinse_temps_programs_spec"", ""spec_name"": ""No. of Wash/Rinse Temps"", ""spec_value"": ""2""}, {""spec_code"": ""washer_dryer_combo_wash_rinse_temps_programs_spec"", ""spec_name"": ""Wash/Rinse Temps"", ""spec_value"": ""Cold, Warm""}, {""spec_code"": ""washer_dryer_combo_programs_programs_spec"", ""spec_name"": ""Washer Programs"", ""spec_value"": ""Active Wear, Hand Wash, Intimates, Rinse + Spin, Normal, Tub Clean""}, {""spec_code"": ""washer_dryer_combo_options_programs_spec"", ""spec_name"": ""Washer Options"", ""spec_value"": ""Child Lock, Warm Water, Extra Rinse""}, {""spec_code"": ""washer_dryer_combo_no_of_washer_options_washer_options_spec"", ""spec_name"": ""No. of Washer Options"", ""spec_value"": ""3""}, {""spec_code"": ""washer_dryer_combo_3_motion_technology_programs_spec"", ""spec_name"": ""3 Motion Technology"", ""spec_value"": ""Yes""}], ""spec_group_name"": ""Washer Programs""}, ""washer_dryer_combo_summary_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_design_style_summary_spec"", ""spec_name"": ""Design Style"", ""spec_value"": ""LG SideKick™""}, {""spec_code"": ""washer_dryer_combo_touch_buttons_summary_spec"", ""spec_name"": ""Touch Buttons"", ""spec_value"": ""Yes""}, {""spec_code"": ""washer_dryer_combo_twinwash_compatible_summary_spec"", ""spec_name"": ""TwinWash™ Compatible"", ""spec_value"": ""Yes""}, {""spec_code"": ""washer_dryer_combo_electronic_control_panel_with_led_display_summary_spec"", ""spec_name"": ""Electronic Control Panel with LED Display"", ""spec_value"": ""Yes""}], ""spec_group_name"": ""Summary""}, ""washer_dryer_combo_capacity_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_capacity_capacity_spec"", ""spec_name"": ""Capacity"", ""spec_value"": ""1.0 cu. ft.""}], ""spec_group_name"": ""Laundry Appliance Capacity""}, ""washer_dryer_combo_dimensions_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_carton_wxhxd_dimensions_spec"", ""spec_name"": ""Carton (WxHxD)"", ""spec_value"": ""29\"" x 16 13/16\"" x 33 1/16\""""}, {""spec_code"": ""washer_dryer_combo_product_wxhxd_dimensions_spec"", ""spec_name"": ""Product (WxHxD)"", ""spec_value"": ""27\"" x 14 1/8\"" x 30 3/4\"" (50 1/2 with drawer open)""}, {""spec_code"": ""washer_dryer_combo_weight_product_carton_dimensions_spec"", ""spec_name"": ""Weight (Product/Carton)"", ""spec_value"": ""100 lbs / 110 lbs""}], ""spec_group_name"": ""Dimensions""}, ""washer_dryer_combo_power_source_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_electrical_requirements_power_source_spec"", ""spec_name"": ""Washer Electrical Requirements"", ""spec_value"": ""120V, 5 Amps""}, {""spec_code"": ""washer_dryer_combo_type_power_source_spec"", ""spec_name"": ""Washer Power Source Type"", ""spec_value"": ""Electric""}, {""spec_code"": ""washer_dryer_combo_ratings_power_source_spec"", ""spec_name"": ""Ratings"", ""spec_value"": ""UL Listed""}], ""spec_group_name"": ""Power Source""}, ""washer_dryer_combo_warranty_upc_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_1_year_parts_and_labor_10_years_motor_lifetime_on_drum_warranty_upc_spec"", ""spec_name"": ""1 Year Parts and Labor, 10 Years Motor, Lifetime on Drum"", ""spec_value"": ""Yes""}, {""spec_code"": ""washer_dryer_combo_upc_warranty_upc_spec"", ""spec_name"": ""UPC"", ""spec_value"": ""048231015165""}], ""spec_group_name"": ""Warranty & UPC""}, ""washer_dryer_combo_motor_agitator_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_motor_speed_motor_agitator_spec"", ""spec_name"": ""Motor Speed"", ""spec_value"": ""Variable""}, {""spec_code"": ""washer_dryer_combo_motor_type_motor_agitator_spec"", ""spec_name"": ""Motor Type"", ""spec_value"": ""Direct Drive Motor""}, {""spec_code"": ""washer_dryer_combo_max_rpm_motor_agitator_spec"", ""spec_name"": ""Max RPM"", ""spec_value"": ""700""}], ""spec_group_name"": ""Motor""}, ""washer_dryer_combo_thinq_technology_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_smartdiagnosis_thinq_technology_spec"", ""spec_name"": ""SmartDiagnosis™"", ""spec_value"": ""Yes""}], ""spec_group_name"": ""Laundry Appliance ThinQ® Smart Features""}, ""washer_dryer_combo_options_accessories_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_magnetic_remote_control_options_accessories_spec"", ""spec_name"": ""Magnetic Remote Control"", ""spec_value"": ""Yes""}], ""spec_group_name"": ""Options/Accessories""}, ""washer_dryer_combo_convenience_features_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_leveling_legs_convenience_features_spec"", ""spec_name"": ""Leveling Legs"", ""spec_value"": ""Yes""}, {""spec_code"": ""washer_dryer_combo_internal_water_heater_convenience_features_spec"", ""spec_name"": ""Internal Water Heater"", ""spec_value"": ""Yes""}, {""spec_code"": ""washer_dryer_combo_child_lock_convenience_features_spec"", ""spec_name"": ""Control Lock"", ""spec_value"": ""Yes""}, {""spec_code"": ""washer_dryer_combo_end_of_cycle_signal_convenience_features_spec"", ""spec_name"": ""End of Cycle Signal"", ""spec_value"": ""Yes""}, {""spec_code"": ""washer_dryer_combo_auto_suds_removal_convenience_features_spec"", ""spec_name"": ""Auto Suds Removal"", ""spec_value"": ""Yes""}, {""spec_code"": ""washer_dryer_combo_forced_drain_system_convenience_features_spec"", ""spec_name"": ""Forced Drain System"", ""spec_value"": ""Yes""}], ""spec_group_name"": ""Laundry Appliance Convenience Features""}, ""washer_dryer_combo_materials_and_finishes_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_door_cover_materials_and_finishes_spec"", ""spec_name"": ""Door Cover"", ""spec_value"": ""Transparent Tinted Semi-Circle Cover""}, {""spec_code"": ""washer_dryer_combo_cabinet_materials_and_finishes_spec"", ""spec_name"": ""Cabinet"", ""spec_value"": ""PCM""}, {""spec_code"": ""washer_dryer_combo_top_plate_materials_and_finishes_spec"", ""spec_name"": ""Top Plate"", ""spec_value"": ""Painted""}, {""spec_code"": ""washer_dryer_combo_door_rim_materials_and_finishes_spec"", ""spec_name"": ""Door / Rim"", ""spec_value"": ""Plastic / Chrome""}, {""spec_code"": ""washer_dryer_combo_control_panel_materials_and_finishes_spec"", ""spec_name"": ""Control Panel"", ""spec_value"": ""Plastic""}, {""spec_code"": ""washer_dryer_combo_all_available_colors_materials_and_finishes_spec"", ""spec_name"": ""All Available Colors"", ""spec_value"": ""Black Stainless (K), Graphite Steel (V), White (W)""}, {""spec_code"": ""washer_dryer_combo_neverust_stainless_steel_drum_materials_and_finishes_spec"", ""spec_name"": ""NeveRust™ Stainless Steel Drum"", ""spec_value"": ""Yes""}], ""spec_group_name"": ""Materials and Finishes""}}","[{""priority"": ""1"", ""bullet_feature"": ""Compatible with select 27” Front Load Washers""}, {""priority"": ""2"", ""bullet_feature"": ""10 Year Warranty""}]"
MD05230787,WD100CW,1.0 cu. ft. LG SideKick™ Pedestal Washer with TWINWash™ & Direct Drive Motor - White,"[""appliances"", ""b2c"", ""pedestal"", ""washers"", ""washers_and_dryers""]",699.0000,"{""dryer_wash_programs_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_no_of_programs_programs_spec"", ""spec_name"": ""No. of Washer Programs"", ""spec_value"": ""6""}, {""spec_code"": ""washer_dryer_combo_no_of_wash_rinse_temps_programs_spec"", ""spec_name"": ""No. of Wash/Rinse Temps"", ""spec_value"": ""2""}, {""spec_code"": ""washer_dryer_combo_wash_rinse_temps_programs_spec"", ""spec_name"": ""Wash/Rinse Temps"", ""spec_value"": ""Cold, Warm""}, {""spec_code"": ""washer_dryer_combo_programs_programs_spec"", ""spec_name"": ""Washer Programs"", ""spec_value"": ""Active Wear, Hand Wash, Intimates, Normal, Rinse+Spin, Tub Clean""}, {""spec_code"": ""washer_dryer_combo_options_programs_spec"", ""spec_name"": ""Washer Options"", ""spec_value"": ""Child Lock, Extra Rinse, Warm Water""}, {""spec_code"": ""washer_dryer_combo_no_of_washer_options_washer_options_spec"", ""spec_name"": ""No. of Washer Options"", ""spec_value"": ""3""}, {""spec_code"": ""washer_dryer_combo_3_motion_technology_programs_spec"", ""spec_name"": ""3 Motion Technology"", ""spec_value"": ""Yes""}], ""spec_group_name"": ""Washer Programs""}, ""washer_dryer_combo_summary_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_touch_buttons_summary_spec"", ""spec_name"": ""Touch Buttons"", ""spec_value"": ""Yes""}, {""spec_code"": ""washer_dryer_combo_twinwash_compatible_summary_spec"", ""spec_name"": ""TwinWash™ Compatible"", ""spec_value"": ""Yes""}, {""spec_code"": ""washer_dryer_combo_electronic_control_panel_with_led_display_summary_spec"", ""spec_name"": ""Electronic Control Panel with LED Display"", ""spec_value"": ""Yes""}], ""spec_group_name"": ""Summary""}, ""washer_dryer_combo_capacity_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_capacity_capacity_spec"", ""spec_name"": ""Capacity"", ""spec_value"": ""1.0 cu. ft.""}], ""spec_group_name"": ""Laundry Appliance Capacity""}, ""washer_dryer_combo_dimensions_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_carton_wxhxd_dimensions_spec"", ""spec_name"": ""Carton (WxHxD)"", ""spec_value"": ""29\"" x 16 13/16\"" x 33 1/16\""""}, {""spec_code"": ""washer_dryer_combo_product_wxhxd_dimensions_spec"", ""spec_name"": ""Product (WxHxD)"", ""spec_value"": ""27\"" x 14 1/8\"" x 30 3/4\"" (50 1/2 with drawer open)""}, {""spec_code"": ""washer_dryer_combo_weight_product_carton_dimensions_spec"", ""spec_name"": ""Weight (Product/Carton)"", ""spec_value"": ""100 lbs / 110 lbs""}], ""spec_group_name"": ""Dimensions""}, ""washer_dryer_combo_power_source_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_electrical_requirements_power_source_spec"", ""spec_name"": ""Washer Electrical Requirements"", ""spec_value"": ""120V, 5 Amps""}, {""spec_code"": ""washer_dryer_combo_type_power_source_spec"", ""spec_name"": ""Washer Power Source Type"", ""spec_value"": ""Electric""}, {""spec_code"": ""washer_dryer_combo_ratings_power_source_spec"", ""spec_name"": ""Ratings"", ""spec_value"": ""UL Listed""}], ""spec_group_name"": ""Power Source""}, ""washer_dryer_combo_warranty_upc_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_1_year_parts_and_labor_10_years_motor_lifetime_on_drum_warranty_upc_spec"", ""spec_name"": ""1 Year Parts and Labor, 10 Years Motor, Lifetime on Drum"", ""spec_value"": ""Yes""}, {""spec_code"": ""washer_dryer_combo_upc_warranty_upc_spec"", ""spec_name"": ""UPC"", ""spec_value"": ""048231015172""}], ""spec_group_name"": ""Warranty & UPC""}, ""washer_dryer_combo_motor_agitator_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_motor_speed_motor_agitator_spec"", ""spec_name"": ""Motor Speed"", ""spec_value"": ""Variable""}, {""spec_code"": ""washer_dryer_combo_motor_type_motor_agitator_spec"", ""spec_name"": ""Motor Type"", ""spec_value"": ""Direct Drive Motor""}, {""spec_code"": ""washer_dryer_combo_max_rpm_motor_agitator_spec"", ""spec_name"": ""Max RPM"", ""spec_value"": ""700""}], ""spec_group_name"": ""Motor""}, ""washer_dryer_combo_thinq_technology_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_smartdiagnosis_thinq_technology_spec"", ""spec_name"": ""SmartDiagnosis™"", ""spec_value"": ""Yes""}], ""spec_group_name"": ""Laundry Appliance ThinQ® Smart Features""}, ""washer_dryer_combo_options_accessories_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_magnetic_remote_control_options_accessories_spec"", ""spec_name"": ""Magnetic Remote Control"", ""spec_value"": ""Yes""}], ""spec_group_name"": ""Options/Accessories""}, ""washer_dryer_combo_convenience_features_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_leveling_legs_convenience_features_spec"", ""spec_name"": ""Leveling Legs"", ""spec_value"": ""Yes""}, {""spec_code"": ""washer_dryer_combo_internal_water_heater_convenience_features_spec"", ""spec_name"": ""Internal Water Heater"", ""spec_value"": ""Yes""}, {""spec_code"": ""washer_dryer_combo_child_lock_convenience_features_spec"", ""spec_name"": ""Control Lock"", ""spec_value"": ""Yes""}, {""spec_code"": ""washer_dryer_combo_end_of_cycle_signal_convenience_features_spec"", ""spec_name"": ""End of Cycle Signal"", ""spec_value"": ""Yes""}, {""spec_code"": ""washer_dryer_combo_auto_suds_removal_convenience_features_spec"", ""spec_name"": ""Auto Suds Removal"", ""spec_value"": ""Yes""}, {""spec_code"": ""washer_dryer_combo_forced_drain_system_convenience_features_spec"", ""spec_name"": ""Forced Drain System"", ""spec_value"": ""Yes""}], ""spec_group_name"": ""Laundry Appliance Convenience Features""}, ""washer_dryer_combo_materials_and_finishes_spec"": {""spec_attributes"": [{""spec_code"": ""washer_dryer_combo_door_cover_materials_and_finishes_spec"", ""spec_name"": ""Door Cover"", ""spec_value"": ""Transparent Tinted Semi-Circle Cover""}, {""spec_code"": ""washer_dryer_combo_cabinet_materials_and_finishes_spec"", ""spec_name"": ""Cabinet"", ""spec_value"": ""PCM""}, {""spec_code"": ""washer_dryer_combo_top_plate_materials_and_finishes_spec"", ""spec_name"": ""Top Plate"", ""spec_value"": ""Painted""}, {""spec_code"": ""washer_dryer_combo_door_rim_materials_and_finishes_spec"", ""spec_name"": ""Door / Rim"", ""spec_value"": ""Plastic / Chrome""}, {""spec_code"": ""washer_dryer_combo_control_panel_materials_and_finishes_spec"", ""spec_name"": ""Control Panel"", ""spec_value"": ""Plastic""}, {""spec_code"": ""washer_dryer_combo_all_available_colors_materials_and_finishes_spec"", ""spec_name"": ""All Available Colors"", ""spec_value"": ""Black Stainless (K), Graphite Steel (V), White (W)""}, {""spec_code"": ""washer_dryer_combo_neverust_stainless_steel_drum_materials_and_finishes_spec"", ""spec_name"": ""NeveRust™ Stainless Steel Drum"", ""spec_value"": ""Yes""}], ""spec_group_name"": ""Materials and Finishes""}}","[{""priority"": ""1"", ""bullet_feature"": ""Compatible with select 27” Front Load Washers""}, {""priority"": ""2"", ""bullet_feature"": ""10 Year Warranty""}]"
